category,meta,meta,meta,commod,commod,commod,signals int,actions,actions,actions,actions,actions,clock,clock,clock,clock,utils,utils,utils,utils,utils
series,id_agent, state,action picked,hunger,energy,fun,drowsy,bored,sleep,eat,work,watch tv,ts,period - day,period - week,period - year,bored,sleep,eat,work,watch tv
148,1,work,work,26.0,83.0,52.0,-1,0,0,0,1,0,2024-01-02 13:00:00,NOON,TUESDAY,WINTER,0.3,0.0,0.759703884586921,1,0.34508654485342705
149,1,eat,eat,50.0,82.0,52.0,-1,0,0,1,0,0,2024-01-02 13:15:00,NOON,TUESDAY,WINTER,0.3,0.0,0.7674254926465877,-1,0.3533505749687378
150,1,eat,eat,74.0,81.0,52.0,-1,0,0,1,0,0,2024-01-02 13:30:00,NOON,TUESDAY,WINTER,0.3,0.0,0.7464466094067262,-1,0.3533505749687378
151,1,eat,eat,98.0,80.0,52.0,-1,0,0,1,0,0,2024-01-02 13:45:00,NOON,TUESDAY,WINTER,0.3,0.0,0.46342793023884565,-1,0.3533505749687378
152,1,watch tv,watch tv,97.0,79.0,54.5,-1,0,0,0,0,1,2024-01-02 14:00:00,AFTERNOON,TUESDAY,WINTER,0.3,0.0,0.1298494962120568,-1,0.3533505749687378
153,1,work,work,96.0,78.0,53.5,-1,0,0,0,1,0,2024-01-02 14:15:00,AFTERNOON,TUESDAY,WINTER,0.3,0.0,-0.05533920677422213,1,0.3327872529833109
154,1,work,work,95.0,77.0,52.5,-1,0,0,0,1,0,2024-01-02 14:30:00,AFTERNOON,TUESDAY,WINTER,0.3,0.0,-0.0406040612287403,1,0.3409740416398539
155,1,work,work,94.0,76.0,51.5,-1,0,0,0,1,0,2024-01-02 14:45:00,AFTERNOON,TUESDAY,WINTER,0.3,0.0,-0.02594546275685153,1,0.3492120010468518
156,1,work,work,93.0,75.0,50.5,-1,0,0,0,1,0,2024-01-02 15:00:00,AFTERNOON,TUESDAY,WINTER,0.3,0.0,-0.01136381319426974,1,0.3575024350700675
157,1,work,work,92.0,74.0,49.5,-1,0,0,0,1,0,2024-01-02 15:15:00,AFTERNOON,TUESDAY,WINTER,0.3,0.0,0.0031404792276551186,1,0.3658467068520761
158,1,work,work,91.0,73.0,48.5,-1,0,0,0,1,0,2024-01-02 15:30:00,AFTERNOON,TUESDAY,WINTER,0.3,0.0,0.01756699971045958,1,0.37424624273878504
159,1,work,work,90.0,72.0,47.5,-1,0,0,0,1,0,2024-01-02 15:45:00,AFTERNOON,TUESDAY,WINTER,0.3,0.0,0.03191532671057937,1,0.38270253655095277
160,1,work,work,89.0,71.0,46.5,-1,0,0,0,1,0,2024-01-02 16:00:00,AFTERNOON,TUESDAY,WINTER,0.3,0.0,0.04618503175453756,1,0.39121715423878556
161,1,work,work,88.0,70.0,45.5,-1,0,0,0,1,0,2024-01-02 16:15:00,AFTERNOON,TUESDAY,WINTER,0.3,0.0,0.06037567924696227,1,0.3997917389627964
162,1,work,work,87.0,69.0,44.5,-1,0,0,0,1,0,2024-01-02 16:30:00,AFTERNOON,TUESDAY,WINTER,0.3,0.0,0.07448682627107636,1,0.4084280166500076
163,1,work,work,86.0,68.0,43.5,-1,0,0,0,1,0,2024-01-02 16:45:00,AFTERNOON,TUESDAY,WINTER,0.3,0.0,0.08851802238127313,1,0.4171278020814444
164,1,work,work,85.0,67.0,42.5,-1,0,0,0,1,0,2024-01-02 17:00:00,SUNSET,TUESDAY,WINTER,0.3,0.0,0.10246880938736944,1,0.42589300557486076
165,1,work,work,84.0,66.0,41.5,-1,0,0,0,1,0,2024-01-02 17:15:00,SUNSET,TUESDAY,WINTER,0.3,0.0,0.11633872113010466,1,0.4347256403359895
166,1,work,work,83.0,65.0,40.5,-1,0,0,0,1,0,2024-01-02 17:30:00,SUNSET,TUESDAY,WINTER,0.3,0.0,0.13012728324741893,1,0.44362783056257826
167,1,work,work,82.0,64.0,39.5,-1,0,0,0,1,0,2024-01-02 17:45:00,SUNSET,TUESDAY,WINTER,0.3,0.0,0.14383401293102324,1,0.4526018203983939
168,1,work,work,81.0,63.0,38.5,-1,0,0,0,1,0,2024-01-02 18:00:00,SUNSET,TUESDAY,WINTER,0.3,0.0,0.1574584186727319,1,0.46164998384964273
169,1,watch tv,watch tv,80.0,62.0,41.0,-1,0,0,0,0,1,2024-01-02 18:15:00,SUNSET,TUESDAY,WINTER,0.3,0.0,0.1709999999999999,-1,0.4707748357943746
170,1,watch tv,watch tv,79.0,61.0,43.5,-1,0,0,0,0,1,2024-01-02 18:30:00,SUNSET,TUESDAY,WINTER,0.3,0.0,0.18445824720006718,-1,0.4481057053209291
171,1,watch tv,watch tv,78.0,60.0,46.0,-1,0,0,0,0,1,2024-01-02 18:45:00,SUNSET,TUESDAY,WINTER,0.3,0.0,0.1978326410320684,-1,0.42589300557486076
172,1,watch tv,watch tv,77.0,59.0,48.5,-1,0,0,0,0,1,2024-01-02 19:00:00,NIGHT,TUESDAY,WINTER,0.3,0.0,0.2111226524264279,-1,0.4041020549199422
173,1,watch tv,watch tv,76.0,58.0,51.0,-1,0,0,0,0,1,2024-01-02 19:15:00,NIGHT,TUESDAY,WINTER,0.3,0.0,0.22432774217080662,-1,0.38270253655095277
174,1,watch tv,watch tv,75.0,57.0,53.5,-1,0,0,0,0,1,2024-01-02 19:30:00,NIGHT,TUESDAY,WINTER,0.3,0.0,0.23744736058181756,-1,0.3616677536242159
175,1,watch tv,watch tv,74.0,56.0,56.0,-1,0,0,0,0,1,2024-01-02 19:45:00,NIGHT,TUESDAY,WINTER,0.3,0.0,0.250480947161671,-1,0.3409740416398539
176,1,watch tv,watch tv,73.0,55.0,58.5,-1,0,0,0,0,1,2024-01-02 20:00:00,NIGHT,TUESDAY,WINTER,0.3,0.0,0.2634279302388457,-1,0.3206002991032757
177,1,watch tv,watch tv,72.0,54.0,61.0,-1,0,0,0,0,1,2024-01-02 20:15:00,NIGHT,TUESDAY,WINTER,0.3,0.0,0.2762877265918202,-1,0.300527608456847
178,1,bored,bored,71.0,53.0,61.0,-1,1,0,0,0,0,2024-01-02 20:30:00,NIGHT,TUESDAY,WINTER,0.3,0.0,0.289059741054823,-1,0.280738926816017
179,1,eat,eat,95.0,52.0,61.0,-1,0,0,1,0,0,2024-01-02 20:45:00,NIGHT,TUESDAY,WINTER,0.3,0.0,0.3017433661044786,-1,0.280738926816017
180,1,bored,bored,94.0,51.0,61.0,-1,1,0,0,0,0,2024-01-02 21:00:00,NIGHT,TUESDAY,WINTER,0.3,0.0,0.17405453724314848,-1,0.280738926816017
181,1,bored,bored,93.0,50.0,61.0,-1,1,0,0,0,0,2024-01-02 21:15:00,NIGHT,TUESDAY,WINTER,0.3,0.0,-0.01136381319426974,-1,0.280738926816017
182,1,bored,bored,92.0,49.0,61.0,-1,1,0,0,0,0,2024-01-02 21:30:00,NIGHT,TUESDAY,WINTER,0.3,0.0,0.0031404792276551186,-1,0.280738926816017
183,1,bored,bored,91.0,48.0,61.0,-1,1,0,0,0,0,2024-01-02 21:45:00,NIGHT,TUESDAY,WINTER,0.3,0.010000000000000009,0.01756699971045958,-1,0.280738926816017
184,1,bored,bored,90.0,47.0,61.0,-1,1,0,0,0,0,2024-01-02 22:00:00,NIGHT,TUESDAY,WINTER,0.3,0.020000000000000018,0.03191532671057937,-1,0.280738926816017
185,1,bored,bored,89.0,46.0,61.0,-1,1,0,0,0,0,2024-01-02 22:15:00,NIGHT,TUESDAY,WINTER,0.3,0.030000000000000027,0.04618503175453756,-1,0.280738926816017
186,1,bored,bored,88.0,45.0,61.0,-1,1,0,0,0,0,2024-01-02 22:30:00,NIGHT,TUESDAY,WINTER,0.3,0.040000000000000036,0.06037567924696227,-1,0.280738926816017
187,1,bored,bored,87.0,44.0,61.0,-1,1,0,0,0,0,2024-01-02 22:45:00,NIGHT,TUESDAY,WINTER,0.3,0.050000000000000044,0.07448682627107636,-1,0.280738926816017
188,1,bored,bored,86.0,43.0,61.0,-1,1,0,0,0,0,2024-01-02 23:00:00,NIGHT,TUESDAY,WINTER,0.3,0.06000000000000005,0.08851802238127313,-1,0.280738926816017
189,1,bored,bored,85.0,42.0,61.0,-1,1,0,0,0,0,2024-01-02 23:15:00,NIGHT,TUESDAY,WINTER,0.3,0.07000000000000006,0.10246880938736944,-1,0.280738926816017
190,1,bored,bored,84.0,41.0,61.0,-1,1,0,0,0,0,2024-01-02 23:30:00,NIGHT,TUESDAY,WINTER,0.3,0.08000000000000007,0.11633872113010466,-1,0.280738926816017
191,1,bored,bored,83.0,40.0,61.0,-1,1,0,0,0,0,2024-01-02 23:45:00,NIGHT,TUESDAY,WINTER,0.3,0.09000000000000008,0.13012728324741893,-1,0.280738926816017
192,1,bored,bored,82.0,39.0,61.0,-1,1,0,0,0,0,2024-01-03 00:00:00,NIGHT,WEDNESDAY,WINTER,0.3,0.09999999999999998,0.14383401293102324,-1,0.280738926816017
193,1,bored,bored,81.0,38.0,61.0,-1,1,0,0,0,0,2024-01-03 00:15:00,NIGHT,WEDNESDAY,WINTER,0.3,0.10999999999999999,0.1574584186727319,-1,0.280738926816017
194,1,bored,bored,80.0,37.0,61.0,-1,1,0,0,0,0,2024-01-03 00:30:00,NIGHT,WEDNESDAY,WINTER,0.3,0.12,0.1709999999999999,-1,0.280738926816017
195,1,bored,bored,79.0,36.0,61.0,-1,1,0,0,0,0,2024-01-03 00:45:00,NIGHT,WEDNESDAY,WINTER,0.3,0.13,0.18445824720006718,-1,0.280738926816017
196,1,bored,bored,78.0,35.0,61.0,-1,1,0,0,0,0,2024-01-03 01:00:00,NIGHT,WEDNESDAY,WINTER,0.3,0.14,0.1978326410320684,-1,0.280738926816017
197,1,bored,bored,77.0,34.0,61.0,-1,1,0,0,0,0,2024-01-03 01:15:00,NIGHT,WEDNESDAY,WINTER,0.3,0.15000000000000002,0.2111226524264279,-1,0.280738926816017
198,1,bored,bored,76.0,33.0,61.0,-1,1,0,0,0,0,2024-01-03 01:30:00,NIGHT,WEDNESDAY,WINTER,0.3,0.15999999999999992,0.22432774217080662,-1,0.280738926816017
199,1,bored,bored,75.0,32.0,61.0,-1,1,0,0,0,0,2024-01-03 01:45:00,NIGHT,WEDNESDAY,WINTER,0.3,0.16999999999999993,0.23744736058181756,-1,0.280738926816017
200,1,bored,bored,74.0,31.0,61.0,-1,1,0,0,0,0,2024-01-03 02:00:00,NIGHT,WEDNESDAY,WINTER,0.3,0.17999999999999994,0.250480947161671,-1,0.280738926816017
201,1,bored,bored,73.0,30.0,61.0,-1,1,0,0,0,0,2024-01-03 02:15:00,NIGHT,WEDNESDAY,WINTER,0.3,0.18999999999999995,0.2634279302388457,-1,0.280738926816017
202,1,bored,bored,72.0,29.0,61.0,-1,1,0,0,0,0,2024-01-03 02:30:00,NIGHT,WEDNESDAY,WINTER,0.3,0.19999999999999996,0.2762877265918202,-1,0.280738926816017
203,1,bored,bored,71.0,28.0,61.0,-1,1,0,0,0,0,2024-01-03 02:45:00,NIGHT,WEDNESDAY,WINTER,0.3,0.20999999999999996,0.289059741054823,-1,0.280738926816017
204,1,eat,eat,95.0,27.0,61.0,-1,0,0,1,0,0,2024-01-03 03:00:00,NIGHT,WEDNESDAY,WINTER,0.3,0.21999999999999997,0.3017433661044786,-1,0.280738926816017
205,1,bored,bored,94.0,26.0,61.0,-1,1,0,0,0,0,2024-01-03 03:15:00,NIGHT,WEDNESDAY,WINTER,0.3,0.22999999999999998,0.17405453724314848,-1,0.280738926816017
206,1,bored,bored,93.0,25.0,61.0,-1,1,0,0,0,0,2024-01-03 03:30:00,NIGHT,WEDNESDAY,WINTER,0.3,0.24,-0.01136381319426974,-1,0.280738926816017
207,1,bored,bored,92.0,24.0,61.0,-1,1,0,0,0,0,2024-01-03 03:45:00,NIGHT,WEDNESDAY,WINTER,0.3,0.25,0.0031404792276551186,-1,0.280738926816017
208,1,bored,bored,91.0,23.0,61.0,-1,1,0,0,0,0,2024-01-03 04:00:00,NIGHT,WEDNESDAY,WINTER,0.3,0.26,0.01756699971045958,-1,0.280738926816017
209,1,bored,bored,90.0,22.0,61.0,-1,1,0,0,0,0,2024-01-03 04:15:00,NIGHT,WEDNESDAY,WINTER,0.3,0.27,0.03191532671057937,-1,0.280738926816017
210,1,bored,bored,89.0,21.0,61.0,-1,1,0,0,0,0,2024-01-03 04:30:00,NIGHT,WEDNESDAY,WINTER,0.3,0.28,0.04618503175453756,-1,0.280738926816017
211,1,bored,bored,88.0,20.0,61.0,-1,1,0,0,0,0,2024-01-03 04:45:00,NIGHT,WEDNESDAY,WINTER,0.3,0.29000000000000004,0.06037567924696227,-1,0.280738926816017
212,1,sleep,sleep,87.0,21.5,61.0,-1,0,1,0,0,0,2024-01-03 05:00:00,NIGHT,WEDNESDAY,WINTER,0.3,0.30000000000000004,0.07448682627107636,-1,0.280738926816017
213,1,sleep,sleep,86.0,23.0,61.0,-1,0,1,0,0,0,2024-01-03 05:15:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.08851802238127313,-1,0.280738926816017
214,1,sleep,sleep,85.0,24.5,61.0,-1,0,1,0,0,0,2024-01-03 05:30:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.10246880938736944,-1,0.280738926816017
215,1,sleep,sleep,84.0,26.0,61.0,-1,0,1,0,0,0,2024-01-03 05:45:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.11633872113010466,-1,0.280738926816017
216,1,sleep,sleep,83.0,27.5,61.0,-1,0,1,0,0,0,2024-01-03 06:00:00,SUNRISE,WEDNESDAY,WINTER,0.3,1.0,0.13012728324741893,-1,0.280738926816017
217,1,sleep,sleep,82.0,29.0,61.0,-1,0,1,0,0,0,2024-01-03 06:15:00,SUNRISE,WEDNESDAY,WINTER,0.3,1.0,0.14383401293102324,-1,0.280738926816017
218,1,sleep,sleep,81.0,30.5,61.0,-1,0,1,0,0,0,2024-01-03 06:30:00,SUNRISE,WEDNESDAY,WINTER,0.3,1.0,0.1574584186727319,-1,0.280738926816017
219,1,sleep,sleep,80.0,32.0,61.0,-1,0,1,0,0,0,2024-01-03 06:45:00,SUNRISE,WEDNESDAY,WINTER,0.3,1.0,0.1709999999999999,-1,0.280738926816017
220,1,sleep,sleep,79.0,33.5,61.0,-1,0,1,0,0,0,2024-01-03 07:00:00,SUNRISE,WEDNESDAY,WINTER,0.3,1.0,0.18445824720006718,-1,0.280738926816017
221,1,sleep,sleep,78.0,35.0,61.0,-1,0,1,0,0,0,2024-01-03 07:15:00,SUNRISE,WEDNESDAY,WINTER,0.3,1.0,0.1978326410320684,-1,0.280738926816017
222,1,sleep,sleep,77.0,36.5,61.0,-1,0,1,0,0,0,2024-01-03 07:30:00,SUNRISE,WEDNESDAY,WINTER,0.3,1.0,0.2111226524264279,-1,0.280738926816017
223,1,sleep,sleep,76.0,38.0,61.0,-1,0,1,0,0,0,2024-01-03 07:45:00,SUNRISE,WEDNESDAY,WINTER,0.3,1.0,0.22432774217080662,-1,0.280738926816017
224,1,sleep,sleep,75.0,39.5,61.0,-1,0,1,0,0,0,2024-01-03 08:00:00,MORNING,WEDNESDAY,WINTER,0.3,1.0,0.23744736058181756,-1,0.280738926816017
225,1,sleep,sleep,74.0,41.0,61.0,-1,0,1,0,0,0,2024-01-03 08:15:00,MORNING,WEDNESDAY,WINTER,0.3,1.0,0.250480947161671,-1,0.280738926816017
226,1,sleep,sleep,73.0,42.5,61.0,-1,0,1,0,0,0,2024-01-03 08:30:00,MORNING,WEDNESDAY,WINTER,0.3,1.0,0.2634279302388457,-1,0.280738926816017
227,1,sleep,sleep,72.0,44.0,61.0,-1,0,1,0,0,0,2024-01-03 08:45:00,MORNING,WEDNESDAY,WINTER,0.3,1.0,0.2762877265918202,-1,0.280738926816017
228,1,sleep,sleep,71.0,45.5,61.0,-1,0,1,0,0,0,2024-01-03 09:00:00,MORNING,WEDNESDAY,WINTER,0.3,1.0,0.289059741054823,-1,0.280738926816017
229,1,sleep,sleep,70.0,47.0,61.0,-1,0,1,0,0,0,2024-01-03 09:15:00,MORNING,WEDNESDAY,WINTER,0.3,1.0,0.3017433661044786,1,0.280738926816017
230,1,sleep,sleep,69.0,48.5,61.0,-1,0,1,0,0,0,2024-01-03 09:30:00,MORNING,WEDNESDAY,WINTER,0.3,1.0,0.3143379814261472,1,0.280738926816017
231,1,sleep,sleep,68.0,50.0,61.0,-1,0,1,0,0,0,2024-01-03 09:45:00,MORNING,WEDNESDAY,WINTER,0.3,1.0,0.3268429534586529,1,0.280738926816017
232,1,sleep,sleep,67.0,51.5,61.0,-1,0,1,0,0,0,2024-01-03 10:00:00,MORNING,WEDNESDAY,WINTER,0.3,1.0,0.33925763491599814,1,0.280738926816017
233,1,sleep,sleep,66.0,53.0,61.0,-1,0,1,0,0,0,2024-01-03 10:15:00,MORNING,WEDNESDAY,WINTER,0.3,1.0,0.3515813642845458,1,0.280738926816017
234,1,sleep,sleep,65.0,54.5,61.0,-1,0,1,0,0,0,2024-01-03 10:30:00,MORNING,WEDNESDAY,WINTER,0.3,1.0,0.3638134652940266,1,0.280738926816017
235,1,sleep,sleep,64.0,56.0,61.0,-1,0,1,0,0,0,2024-01-03 10:45:00,MORNING,WEDNESDAY,WINTER,0.3,1.0,0.37595324636059424,1,0.280738926816017
236,1,sleep,sleep,63.0,57.5,61.0,-1,0,1,0,0,0,2024-01-03 11:00:00,MORNING,WEDNESDAY,WINTER,0.3,1.0,0.388,1,0.280738926816017
237,1,sleep,sleep,62.0,59.0,61.0,-1,0,1,0,0,0,2024-01-03 11:15:00,MORNING,WEDNESDAY,WINTER,0.3,1.0,0.3999530022087924,1,0.280738926816017
238,1,sleep,sleep,61.0,60.5,61.0,-1,0,1,0,0,0,2024-01-03 11:30:00,MORNING,WEDNESDAY,WINTER,0.3,1.0,0.41181151181126774,1,0.280738926816017
239,1,sleep,sleep,60.0,62.0,61.0,-1,0,1,0,0,0,2024-01-03 11:45:00,MORNING,WEDNESDAY,WINTER,0.3,1.0,0.4235747697696941,1,0.280738926816017
240,1,sleep,sleep,59.0,63.5,61.0,-1,0,1,0,0,0,2024-01-03 12:00:00,NOON,WEDNESDAY,WINTER,0.3,1.0,0.43524199845511,1,0.280738926816017
241,1,sleep,sleep,58.0,65.0,61.0,-1,0,1,0,0,0,2024-01-03 12:15:00,NOON,WEDNESDAY,WINTER,0.3,1.0,0.44681240087575225,1,0.280738926816017
242,1,sleep,sleep,57.0,66.5,61.0,-1,0,1,0,0,0,2024-01-03 12:30:00,NOON,WEDNESDAY,WINTER,0.3,1.0,0.4582851598598934,1,0.280738926816017
243,1,sleep,sleep,56.0,68.0,61.0,-1,0,1,0,0,0,2024-01-03 12:45:00,NOON,WEDNESDAY,WINTER,0.3,1.0,0.4696594371895674,1,0.280738926816017
244,1,sleep,sleep,55.0,69.5,61.0,-1,0,1,0,0,0,2024-01-03 13:00:00,NOON,WEDNESDAY,WINTER,0.3,1.0,0.48093437268131856,1,0.280738926816017
245,1,sleep,sleep,54.0,71.0,61.0,-1,0,1,0,0,0,2024-01-03 13:15:00,NOON,WEDNESDAY,WINTER,0.3,1.0,0.49210908320973845,-1,0.280738926816017
246,1,sleep,sleep,53.0,72.5,61.0,-1,0,1,0,0,0,2024-01-03 13:30:00,NOON,WEDNESDAY,WINTER,0.3,0.99,0.5031826616691252,-1,0.280738926816017
247,1,sleep,sleep,52.0,74.0,61.0,-1,0,1,0,0,0,2024-01-03 13:45:00,NOON,WEDNESDAY,WINTER,0.3,0.975,0.5141541758681325,-1,0.280738926816017
248,1,sleep,sleep,51.0,75.5,61.0,-1,0,1,0,0,0,2024-01-03 14:00:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.96,0.5250226673517452,-1,0.280738926816017
249,1,sleep,sleep,50.0,77.0,61.0,-1,0,1,0,0,0,2024-01-03 14:15:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.945,0.5357871501443147,-1,0.280738926816017
250,1,sleep,sleep,49.0,78.5,61.0,-1,0,1,0,0,0,2024-01-03 14:30:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.9299999999999999,0.5464466094067263,-1,0.280738926816017
251,1,sleep,sleep,48.0,80.0,61.0,-1,0,1,0,0,0,2024-01-03 14:45:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.9149999999999999,0.557,-1,0.280738926816017
252,1,sleep,sleep,47.0,81.5,61.0,-1,0,1,0,0,0,2024-01-03 15:00:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.8999999999999999,0.5674462449467755,-1,0.280738926816017
253,1,sleep,sleep,46.0,83.0,61.0,-1,0,1,0,0,0,2024-01-03 15:15:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.885,0.577784233781151,-1,0.280738926816017
254,1,sleep,sleep,45.0,84.5,61.0,-1,0,1,0,0,0,2024-01-03 15:30:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.87,0.5880128207762377,-1,0.280738926816017
255,1,sleep,sleep,44.0,86.0,61.0,-1,0,1,0,0,0,2024-01-03 15:45:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.855,0.5981308230375284,-1,0.280738926816017
256,1,sleep,sleep,43.0,87.5,61.0,-1,0,1,0,0,0,2024-01-03 16:00:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.84,0.6081370184487248,-1,0.280738926816017
257,1,sleep,sleep,42.0,89.0,61.0,-1,0,1,0,0,0,2024-01-03 16:15:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.825,0.6180301434550141,-1,0.280738926816017
258,1,sleep,sleep,41.0,90.5,61.0,-1,0,1,0,0,0,2024-01-03 16:30:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.8099999999999999,0.6278088906668698,-1,0.280738926816017
259,1,sleep,sleep,40.0,92.0,61.0,-1,0,1,0,0,0,2024-01-03 16:45:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.7949999999999999,0.6374719062652533,-1,0.280738926816017
260,1,sleep,sleep,39.0,93.5,61.0,-1,0,1,0,0,0,2024-01-03 17:00:00,SUNSET,WEDNESDAY,WINTER,0.3,0.7799999999999999,0.6470177871865296,-1,0.280738926816017
261,1,sleep,sleep,38.0,95.0,61.0,-1,0,1,0,0,0,2024-01-03 17:15:00,SUNSET,WEDNESDAY,WINTER,0.3,0.7649999999999999,0.6564450780624624,-1,0.280738926816017
262,1,sleep,sleep,37.0,96.5,61.0,-1,0,1,0,0,0,2024-01-03 17:30:00,SUNSET,WEDNESDAY,WINTER,0.3,0.75,0.6657522678871789,-1,0.280738926816017
263,1,sleep,sleep,36.0,98.0,61.0,-1,0,1,0,0,0,2024-01-03 17:45:00,SUNSET,WEDNESDAY,WINTER,0.3,0.735,0.674937786378966,-1,0.280738926816017
264,1,sleep,sleep,35.0,99.0,61.0,-1,0,1,0,0,0,2024-01-03 18:00:00,SUNSET,WEDNESDAY,WINTER,0.3,0.72,0.684,-1,0.280738926816017
265,1,sleep,sleep,34.0,99.0,61.0,-1,0,1,0,0,0,2024-01-03 18:15:00,SUNSET,WEDNESDAY,WINTER,0.3,0.71,0.6929372075915134,-1,0.280738926816017
266,1,sleep,sleep,33.0,99.0,61.0,-1,0,1,0,0,0,2024-01-03 18:30:00,SUNSET,WEDNESDAY,WINTER,0.3,0.71,0.7017476355752598,-1,0.280738926816017
267,1,eat,eat,57.0,98.0,61.0,-1,0,0,1,0,0,2024-01-03 18:45:00,SUNSET,WEDNESDAY,WINTER,0.3,0.71,0.7104294326642451,-1,0.280738926816017
268,1,eat,eat,81.0,97.0,61.0,-1,0,0,1,0,0,2024-01-03 19:00:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,0.6696594371895673,-1,0.280738926816017
269,1,eat,eat,99.0,96.0,61.0,-1,0,0,1,0,0,2024-01-03 19:15:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,0.3709999999999999,-1,0.280738926816017
270,1,bored,bored,98.0,95.0,61.0,-1,1,0,0,0,0,2024-01-03 19:30:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,0.11496243726444624,-1,0.280738926816017
271,1,bored,bored,97.0,94.0,61.0,-1,1,0,0,0,0,2024-01-03 19:45:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,-0.07015050378794321,-1,0.280738926816017
272,1,bored,bored,96.0,93.0,61.0,-1,1,0,0,0,0,2024-01-03 20:00:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,-0.05533920677422213,-1,0.280738926816017
273,1,bored,bored,95.0,92.0,61.0,-1,1,0,0,0,0,2024-01-03 20:15:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,-0.0406040612287403,-1,0.280738926816017
274,1,bored,bored,94.0,91.0,61.0,-1,1,0,0,0,0,2024-01-03 20:30:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,-0.02594546275685153,-1,0.280738926816017
275,1,bored,bored,93.0,90.0,61.0,-1,1,0,0,0,0,2024-01-03 20:45:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,-0.01136381319426974,-1,0.280738926816017
276,1,bored,bored,92.0,89.0,61.0,-1,1,0,0,0,0,2024-01-03 21:00:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,0.0031404792276551186,-1,0.280738926816017
277,1,bored,bored,91.0,88.0,61.0,-1,1,0,0,0,0,2024-01-03 21:15:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,0.01756699971045958,-1,0.280738926816017
278,1,bored,bored,90.0,87.0,61.0,-1,1,0,0,0,0,2024-01-03 21:30:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,0.03191532671057937,-1,0.280738926816017
279,1,bored,bored,89.0,86.0,61.0,-1,1,0,0,0,0,2024-01-03 21:45:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,0.04618503175453756,-1,0.280738926816017
280,1,bored,bored,88.0,85.0,61.0,-1,1,0,0,0,0,2024-01-03 22:00:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,0.06037567924696227,-1,0.280738926816017
281,1,bored,bored,87.0,84.0,61.0,-1,1,0,0,0,0,2024-01-03 22:15:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,0.07448682627107636,-1,0.280738926816017
282,1,bored,bored,86.0,83.0,61.0,-1,1,0,0,0,0,2024-01-03 22:30:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,0.08851802238127313,-1,0.280738926816017
283,1,bored,bored,85.0,82.0,61.0,-1,1,0,0,0,0,2024-01-03 22:45:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,0.10246880938736944,-1,0.280738926816017
284,1,bored,bored,84.0,81.0,61.0,-1,1,0,0,0,0,2024-01-03 23:00:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,0.11633872113010466,-1,0.280738926816017
285,1,bored,bored,83.0,80.0,61.0,-1,1,0,0,0,0,2024-01-03 23:15:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,0.13012728324741893,-1,0.280738926816017
286,1,bored,bored,82.0,79.0,61.0,-1,1,0,0,0,0,2024-01-03 23:30:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,0.14383401293102324,-1,0.280738926816017
287,1,bored,bored,81.0,78.0,61.0,-1,1,0,0,0,0,2024-01-03 23:45:00,NIGHT,WEDNESDAY,WINTER,0.3,0.0,0.1574584186727319,-1,0.280738926816017
288,1,bored,bored,80.0,77.0,61.0,-1,1,0,0,0,0,2024-01-04 00:00:00,NIGHT,THURSDAY,WINTER,0.3,0.0,0.1709999999999999,-1,0.280738926816017
289,1,bored,bored,79.0,76.0,61.0,-1,1,0,0,0,0,2024-01-04 00:15:00,NIGHT,THURSDAY,WINTER,0.3,0.0,0.18445824720006718,-1,0.280738926816017
